1.1615367	-1.7354832	-0.8718116	0.76238495	0.7437847	1.1461592	-0.27362022	2.126955	-0.20901935	-1.2938302	1.2056768	-0.24344648	0.70134366	0.5004093	-1.3021094	-1.0068396	-0.28811854	-0.38296142	-0.5120844	-0.20364258	1.4900342	-0.17403765	0.5980157	-1.4214706	0.26865724	-0.1951203	0.9394013	0.86784863	0.7751528	0.15708795	-0.36970043	0.1668135	0.71524054	-1.4640675	-1.8270514	-1.0074941	0.51926166	-1.91986	1.2877731	1.2659456	-0.9540466	0.19404034	-0.7944041	-0.2546428	-0.9160437	-0.05304911	-0.6612616	-0.6591936	-0.723638	1.8859452	-1.2223468	-0.011670838	-0.6793768	0.9233969	0.6276615	0.49297068	-0.659978	-1.3331677	1.961828	0.30316448	-0.79657924	1.6031655	0.7958479	1.825662	-0.86379284	-1.0116242	-0.4983121	1.3725269	0.53850955	0.691036	0.026405156	1.3299736	-0.027946113	1.2001089	0.015063781	-0.8533808	1.6161108	-1.1783754	2.4783082	-0.10199141	-0.3990456	-1.6526235	0.27635878	0.37387502	-0.35271946	1.4257623	1.0477213	-1.0370939	-1.0161135	-0.9650401	-1.2050214	0.4960816	0.038577113	0.4078614	-0.75687104	0.034421336	1.5292711	-1.1172582	1.1794367	0.45255598	-1.7308111	0.61254156	-0.9258466	-0.640729	-0.8605143	-0.024071028	-0.26435697	0.80462533	1.3294699	-1.2472215	1.1330017	-1.5141661	-0.08461694	0.08837097	-1.8746903	1.2298951	-0.6124865	0.100751355	0.34084114	-1.8097202	-0.72775203	-0.35617977	-0.28387955	-0.043865785	0.9941455	1.5517105	-0.012310781	0.9539323	0.2149459	1.033331	0.50378627	-0.37487522	0.19853881	1.853129	0.9909611	-0.70007616	-0.15224028	1.4643137	1.0067066	0.7354504	0.65825266	0.25268793	-0.9025664	-0.29048204	-0.8721493	-0.70946985	-0.2680791	-1.2462581	-0.37531328	-1.0237259	-1.0456662	0.22555523	0.50280017	0.08155145	-0.60947007	0.9181209	-1.4028926	0.21021508	-1.2304947	1.6171764	-1.6327137	0.37596178	-0.14793245	0.49997345	0.9146982	0.444885	-0.38808382	1.104681	1.0138311	0.34328553	1.2193698	0.4455953	-0.23578943	-0.79790175	-0.28398183	1.7952899	2.148903	0.68076986	-0.21196608	-0.025479043	1.9753612	0.41876423	-1.6557922	-2.08685	-1.0159427	0.49579233	-1.7088752	0.024395797	0.90402067	-0.933076	-2.0280728	-0.734899	1.0406744	-0.07054014	-0.9442801	-2.7345588	1.073772	0.8856466	-0.9367875	0.29323325
0.8115657	1.0810692	1.6953633	0.051086534	0.5723683	-2.2626963	0.050238747	-0.5490107	1.5082192	-0.1825213	0.35189903	0.18623738	0.4534213	-0.75169516	1.1101137	0.9488863	0.09748707	0.09988358	-1.7330804	-0.034487132	1.1533802	0.16512562	1.1990935	0.3196558	0.078869045	0.2835925	-0.5160282	0.6178173	-1.1267006	-1.0962477	0.5766055	-1.3389575	-1.0330111	0.96423894	0.5524054	-0.73923045	-0.3858295	-0.4604002	-0.8366299	0.23878661	0.07958189	0.7617149	-0.4276748	0.50944537	-0.15152217	0.29955503	-1.4493885	-0.17073695	-0.16689527	0.09423024	-0.43198976	-0.75620323	-1.1933097	0.46702084	0.8782452	-0.91086066	-1.3435482	0.7544588	-2.4134104	-0.32261693	-1.776404	-1.8771551	-1.5449675	1.8159847	-1.3081716	0.6384429	-2.441317	-0.022087099	-0.12749602	-0.97751826	1.2450278	1.178204	-0.6722911	0.97222626	1.9769096	1.6145902	-0.18528403	-0.9141498	-1.3507123	0.44897938	0.99261326	-0.012699446	0.9796469	0.7131418	-1.7817283	-0.32580602	-0.4946351	0.6599632	-0.5852527	-2.7105582	-0.732472	0.43523622	1.127639	-0.813636	-0.121852875	-0.3548543	-0.067738205	-1.5445927	-1.4763838	-0.07326923	1.0208507	0.40324646	0.35333487	-1.2044132	-0.7613965	1.7511563	1.0066816	0.17546703	0.8219493	0.85213506	-2.8286917	0.11671812	0.8535791	1.204138	0.114628285	1.3472902	-0.48454317	0.7277322	0.33964968	0.6304188	0.45887905	-0.86657256	-0.28714484	-1.5101249	0.066388436	1.7483422	0.34490487	-0.6289166	0.5595279	-0.2551857	1.6968486	-1.0352857	0.832756	-0.48853344	0.19365856	0.44129774	-0.2952364	1.3441962	1.0681123	1.1739306	0.4697274	-0.2938132	-0.6352782	0.028258912	-0.13605806	0.85917634	0.21784474	1.2301549	-1.5036587	-0.52617234	0.64231956	-1.8382512	-0.13429105	-0.5370009	0.143768	-1.0128864	1.0717993	0.50899243	0.18480684	0.19112448	-1.0839351	-0.28745043	-0.015474499	-0.07364389	-1.0722001	-0.933404	-0.5359935	0.06967324	0.094523236	-0.037366737	0.52262574	-0.46956697	0.4904484	-0.36800385	-0.08128373	-0.41483632	0.827601	0.2144098	-0.34338343	0.8252173	-1.2933675	0.046069838	-0.022394735	0.3761842	-1.178494	-1.4400041	1.1451052	-0.15286623	-0.48334026	-0.5569432	0.78501487	-0.7532218	-2.1917982	1.3219789	-0.6804968	0.84756285	2.2822986	1.5186157	0.85576874	-0.254902
1.2145859	-0.4502209	-0.9993001	1.0995156	1.5094298	0.59521574	-0.9483326	-0.9431238	0.5503418	-1.0811017	0.59051335	0.39092723	0.17134048	0.6205771	-1.1440043	1.0174211	-1.1170565	-1.7799981	-0.69611216	-1.5915111	-0.14126073	0.39224747	1.1297008	0.54906875	0.83636504	-0.10265778	-0.97450507	-2.816094	0.353783	-0.30099103	1.4346888	1.8295045	-0.78414196	-1.1405276	1.3108006	0.9161625	-1.4285169	-0.74950016	-0.81570566	-0.878665	-1.2444434	-1.1583542	0.6396323	-0.4047569	-0.110282436	0.92644143	-0.3224111	1.4273636	-1.03098	-1.0998071	1.1631873	0.014765877	0.18195343	0.27337328	-1.9501758	-0.009082775	1.123137	0.6121045	1.9794784	-0.46080163	0.20440865	2.0503573	0.006006076	1.0306009	1.2318612	-0.38603553	-2.0816429	-0.5493777	0.59807646	-0.71364176	-0.11387816	-0.28612998	1.5083647	0.35249755	0.65900546	2.0128999	-0.30981433	0.1108097	-0.6443366	0.25663507	-2.2837646	0.39405188	0.3244945	0.5516919	1.2953933	0.29944503	-0.62710285	-1.0491028	0.7663176	1.3558848	1.3288671	-0.06647292	0.6536877	-0.45986757	-2.0127525	0.43987933	-0.9954714	1.9624252	-0.7010279	-1.4179345	0.15530266	-0.17819206	0.02393383	0.7223058	0.48232976	1.4794719	-1.2924606	-0.27139708	-0.1453603	-0.81049913	-0.56720924	0.5418026	0.5952676	0.7628155	1.7943331	-0.2547413	0.012346141	-1.5637759	-2.3903124	0.39845598	-1.5427539	-0.2344558	0.12100869	-0.8087045	1.839603	-0.25556815	-0.050452825	0.8907731	-0.70879567	1.2835599	0.13607585	-0.292004	0.82219625	0.53579026	0.60196906	-0.6172811	-0.3406031	-0.15929344	0.12177938	1.6097002	-0.50637084	-0.7500816	0.33023202	-0.076280825	1.6944473	0.18801682	0.05091939	0.28658253	0.24117647	0.34999213	1.1662557	0.42940098	-0.34026983	0.0026386227	0.5604297	-0.72259027	0.51522326	0.9447758	1.0790285	0.46129388	-0.3285111	-0.29285803	0.80648714	0.18860339	-0.39613995	-0.57059175	1.0844811	-1.5414577	-1.4004062	-2.331687	-1.1298764	1.2830412	-0.06038393	0.7171688	1.0207108	-0.9599456	0.36585933	0.9925031	0.19535589	-1.4089099	-0.24648418	-1.6285911	0.013046478	1.4605435	0.94612694	-0.737642	-1.2426846	0.43630084	-0.5763647	0.8802433	-0.49579176	-0.71570694	0.66517913	0.007950966	-0.17785531	-0.26588413	2.721843	-1.1594428	0.06680837	-0.7325961
-0.4520875	1.2959859	-1.6657699	1.2344244	-0.86353534	-0.14962336	0.36683008	0.30347678	0.8452411	0.53312534	-0.39688215	-0.30881938	0.078741446	0.5791909	-1.0511098	0.44667715	0.22535583	1.7502055	0.20578769	-0.3710025	-0.8437579	-0.41553718	-1.2293491	-0.23669478	-0.5438978	0.28026623	-0.26541504	0.17819136	-0.19318375	0.605239	-0.04163297	0.90984535	0.8468246	-0.15167375	0.9079252	-0.30315554	1.0370431	0.041530795	1.1237993	-2.2003589	-0.47269294	1.0375965	0.27155012	0.9552576	-0.47172737	-1.368215	0.49201617	0.45707414	-0.6590912	-0.1314454	1.0245768	-0.62806815	1.7671317	-0.18184285	-0.6819804	-0.7619421	-1.0598266	0.5564413	-1.6462327	-0.87739444	0.6924901	1.2140676	-0.46354413	-0.081699714	-0.26569107	0.17077497	-0.16518648	0.12119262	0.46059653	0.5874364	-0.11030104	-0.1153613	0.17902315	1.3609177	-1.9219477	0.6271556	-0.17328537	0.58154404	-0.039061923	-0.79046744	-1.1486517	1.2353882	-0.7785165	1.7842416	-0.6906007	-1.0872484	-0.43297407	1.1827987	0.5081317	-0.71036965	-1.246028	0.8959991	0.6895049	-0.7335456	0.39914352	0.9340693	1.9398127	0.26157418	0.2919774	-1.1185155	-2.0240378	0.5350858	-1.736519	-1.7914414	2.4970732	0.5997643	-0.038096502	-0.75789267	0.6298512	0.29607168	-0.3794876	1.5704409	-0.38308254	0.7499668	0.9970095	0.089759156	-1.6353701	0.43591255	1.5459504	-0.16679752	-1.1158844	-0.6428505	-0.17638728	0.44767445	0.9990357	-1.1072996	1.2909739	0.44928473	-1.0114714	0.1946806	0.17708966	-1.0663145	0.5714628	-0.020846354	0.84825236	-0.4864689	-0.25879088	2.0066407	1.8203018	1.0205927	0.9796018	0.1382002	-0.5673347	-0.83023053	0.13895382	-0.24384618	1.2349294	-1.0737847	-0.020579169	1.0871612	0.025230004	-0.60448784	-0.59012765	-0.92330396	-0.09550124	0.5126627	-1.3356854	-0.3615304	1.4534253	-0.032844603	-0.8085755	1.1196738	-1.9184943	-0.9750337	-0.48172474	0.4686842	0.18447581	0.42077774	-0.22451644	-0.8456663	0.026460784	1.2269692	-1.4136262	0.7965208	0.9337146	1.2926975	-0.19322187	1.2611189	-0.87199813	-0.64678514	0.41195676	-2.0122082	-1.0113902	-0.5997763	-0.22553411	-0.5628895	-0.050384287	1.3940561	0.15166421	0.02968881	-0.8148654	0.81428784	1.8256649	-0.76096165	-0.62541413	0.9801399	-0.11129307	-0.27508068	0.42425472	0.6969688
1.9547347	1.0579437	-0.6390622	-0.85624284	-0.30535787	0.25346473	-0.4983548	-1.2936912	0.6315538	1.3425306	0.66926193	-0.33750302	-0.4900544	0.57561266	-0.33342066	-0.3518193	-0.11963728	-0.24644503	-0.16027798	0.68449765	-0.92024386	-0.20419858	0.56845397	-0.98864126	-0.7803265	-0.7418671	-0.6749833	-0.07605932	-0.33655745	-0.14063777	0.862963	0.10018412	0.18998009	-1.5428865	1.6025224	0.0640532	-0.35523632	-0.8142003	0.44011015	1.3324026	0.01453455	-0.7093962	0.011521091	-1.3032405	-0.19669877	0.8343138	-0.15783231	-0.13067651	1.333887	-1.61477	1.2645811	-1.3851346	0.96802044	-0.14601047	1.2966986	1.3689375	0.36340564	0.09560152	0.4806407	0.27397016	-0.33866057	0.45887935	-0.7236744	1.2160903	-0.5140049	0.4517219	0.8617069	-1.0362245	-0.72158337	0.6287542	1.433667	2.0180054	-0.68467647	1.2188658	-0.97407377	1.249695	0.1295314	0.018584842	0.24648125	0.62584835	1.4417552	0.29408228	-0.8792372	1.2882054	0.85749525	0.5071754	1.6030986	-0.6300106	0.32185587	-0.60564846	-0.4540851	1.0673476	-0.56437904	-0.28884497	0.6237155	-0.99800384	-0.82472944	0.42150897	-2.3821757	-1.7424006	2.0656445	0.047479466	-0.81570816	0.30145946	-0.6006351	1.0005087	-0.067732364	0.1647171	1.186535	1.3958545	-2.2281208	-0.29419595	-0.3189821	-0.59385103	-1.1185668	0.99092776	0.07860485	0.20417659	-1.5392591	-0.96376634	-1.6794165	-0.4511109	-0.44073933	-0.13745074	0.49727106	1.0746716	-1.771203	0.28887552	-1.6307654	-0.13051067	0.21230236	-0.36406744	-2.3167365	0.16920137	-0.46168253	-0.23281695	1.2805935	0.26041904	-0.58059126	0.46811348	-1.1991796	1.3985256	-1.8841884	1.2942507	-1.8002932	0.32554647	1.031229	0.8218916	0.656761	-0.40294352	0.22390622	-0.924275	-2.0449822	0.106982194	-1.5247122	-1.6642629	0.36594287	-1.391437	-0.7268494	1.6360831	1.4244508	-1.0678285	-1.6842643	-0.45934322	0.14266056	1.0673462	-0.41441628	0.54465973	0.19615486	-3.6941195	-0.23098625	-0.29989278	-1.265178	0.8523913	-0.29703918	-0.2401588	1.8504307	0.80135816	-0.75605243	-0.30812487	-0.6916114	-1.2761748	-1.3793675	0.40314698	0.9485635	-0.18433107	0.65634185	-0.80920833	-2.0011132	-0.16417487	-0.3344965	-1.258098	1.2706895	1.2831086	-1.0776334	-0.48953897	1.3726424	1.9558614	0.7993252	1.0160365
-0.58128077	-0.7112033	-0.75198984	0.26448023	-1.5688316	0.95842916	-1.3524867	0.9891063	-1.4974477	0.718301	-2.016355	0.036817316	-1.4157617	1.6313474	-0.16372375	-1.3056302	-0.89589936	-0.24882819	-0.06220172	0.3914253	-0.38016602	-0.55033225	0.68858457	0.837741	0.09318308	-0.67089194	-1.0158834	-0.92547333	-0.11220319	0.85033625	-1.1006604	-1.3678356	-0.33476493	-2.2255452	-0.72757155	-1.1677468	0.15418455	2.238779	0.9295264	-0.20109618	-1.2941979	0.7434567	0.4460453	-1.4963126	0.7010292	0.5325653	1.4881759	1.8074883	-1.1068261	1.6991822	0.08135343	0.7881585	-0.5607994	0.7783048	0.64927703	1.3780072	-1.247419	-0.8514654	-0.0659168	-0.022059701	-0.2501222	0.59189546	-1.8192912	1.1761565	0.30506054	-1.5657498	0.47470436	0.8678095	-1.3656176	-0.7264188	0.53142107	0.6146497	-1.5587299	1.0937511	-0.62028635	-0.9680885	1.538256	0.0012894203	0.92133635	0.35830745	-1.9579988	0.64118105	-0.30423447	-1.393963	0.8161462	0.9569837	0.14501703	-0.5571192	0.5610626	0.5916282	1.6332685	0.5092656	1.0562179	-0.38438278	0.86884815	-0.7156971	0.60479504	2.1847775	-0.8113443	-0.43403134	-1.3636491	-0.17455935	-0.8349619	0.60765314	0.062900506	-0.7995158	-1.005064	0.08115511	-1.2493078	-0.91788363	-0.7864955	-0.49106702	-1.2940128	1.775622	1.1789012	-0.07643091	-0.42296293	0.26924166	-0.94041306	-0.20598564	0.011188434	-2.0404537	0.78321487	-0.5203781	1.0532643	-0.7816925	-1.0786418	0.21567895	0.083112225	0.93805337	0.07209727	1.5896494	-0.20949414	0.3596661	-0.38087147	1.3628776	1.2335995	0.7802035	-1.0935608	1.2148513	-1.110913	-0.25212646	-0.25357786	0.82353556	-1.9363079	0.019922161	0.13650417	-3.0080829	-1.1784084	-0.71479064	-0.3936722	0.56451684	0.93699807	0.8986248	-0.47812465	-1.683868	-0.9856489	0.39307496	-0.6564318	-0.07150298	0.67234594	-0.42432818	0.8310506	-0.87476885	0.005030773	-1.1883748	-0.5192114	-0.5752941	1.4308162	-1.9282767	1.0479059	-0.39035425	0.38352817	0.6035088	1.0074174	0.09750727	0.955448	1.1764737	-0.7241772	2.1091225	2.189564	-0.18139817	-0.15608394	0.8894708	-0.42935875	1.6429096	-0.022357488	-0.70037967	-0.59219193	1.6554784	-0.29876298	0.8857327	1.5343722	-0.7301029	-1.2418748	-0.10685479	1.2441996	0.13183168	0.85247797	-0.31381536
-0.061941992	-0.28023085	0.33371532	-0.88755167	-0.6495651	1.3454918	0.17737667	-1.257735	-2.3908832	1.0211978	-0.7173824	-0.86464626	0.37523562	-0.6629472	1.8108984	-0.40277213	0.98613304	-1.1824613	-0.413492	0.47069427	1.1274219	-0.2940521	0.40957367	-0.0076995045	-0.12699981	-0.62128156	-0.12042071	-0.68687576	1.2650318	0.7814184	2.2240725	1.5411254	0.6442166	1.0333844	0.5901258	-0.13164686	-0.27020165	0.13090353	-1.3288704	-0.68475926	-1.9701622	-0.0009932158	-1.0096912	0.20618118	0.31899333	0.61099213	0.5642377	0.058934327	0.7460182	-0.43361378	1.7059991	0.09269148	-1.1271302	0.6630143	-0.6404626	0.46016142	-0.6264853	-0.00094794517	0.6499416	-0.91123736	1.0179317	0.21833985	-1.9171811	0.063145705	0.4829329	1.3870822	2.114191	-0.27786273	-0.5707658	-0.24266769	-0.26988238	-0.11821741	-0.3764899	1.4620427	0.2570477	-1.0118662	0.52545655	-0.9205692	-1.1785194	0.80926883	1.2086563	-1.5830673	0.008049402	0.12352966	-1.3271165	0.59645236	0.6335407	1.1710659	-0.90048033	0.30178127	-0.5579676	0.3084711	-0.000552883	-1.076238	-1.2452244	0.30428532	0.7339058	1.4206705	-0.4465352	-1.0548195	1.643486	2.9931147	0.2942617	0.3712556	-0.1855683	-0.33346432	0.2497353	-0.4781616	1.0886885	0.41162017	-0.32448256	0.85630715	0.33330217	-0.88319117	1.8322697	0.26957518	0.11878056	-0.38449696	1.8354032	-0.027315414	-0.60642207	1.0889136	1.313641	0.60987	-0.3573677	0.77405614	-0.23529805	1.0802522	-0.22336897	0.36147687	-0.24411504	0.49238744	0.8168377	1.6609955	-0.12610964	0.8897156	-2.0027857	-0.095562354	0.11586517	0.3924042	-0.26921335	0.33152375	0.03133927	-0.10366857	1.6801409	-1.1363542	1.2751814	0.21267147	0.38525218	-0.80618083	1.4520977	0.9794676	-0.9355725	0.39911768	-1.6353958	1.1572089	-0.88835704	-0.9199432	-0.6792248	0.11209457	0.047952402	-1.3320632	0.3436026	0.3781945	-0.4385126	2.1947443	-0.6872767	0.67119056	0.16978228	-1.041296	0.68739843	-0.7483203	0.4276368	0.7376343	0.127801	-1.8773445	-1.820171	0.49409288	0.99235255	0.30123645	1.2829604	-0.23199694	-0.7595421	-0.8165402	0.9615931	0.061913498	-0.063033886	-0.97179896	-3.3294663	1.0739924	-0.03540466	-0.4834636	-0.61695987	0.45272097	1.6992263	0.81107485	-1.7634265	0.24835497	-0.22402297	-0.18632855
1.1077319	-0.35782957	1.6932992	0.38367486	0.79007566	-0.70669794	-0.99608135	-0.16821818	-0.46313557	0.26659358	-0.676353	-0.9926923	-0.13733606	0.19449727	0.98793054	-0.022690749	0.960207	1.3744795	0.35735506	0.95960903	0.9706784	-1.329809	-0.28926632	0.19662978	-0.8795449	-0.38864714	1.4468464	1.0063385	-1.2485046	-0.0068560066	0.5947862	0.25320214	0.43458167	-1.5055171	-0.08026397	-0.5305883	1.1454761	-0.6118086	1.1936287	-0.4381223	-0.12775522	1.4784868	0.85551935	2.0952032	0.8526303	0.5985247	0.945028	-1.9401529	1.3602911	-1.0226799	-0.30940843	-1.0024976	0.26138407	0.90291923	1.6437536	-1.0063509	1.2440727	-0.87962	-0.23028107	-1.1165069	-0.46731618	-0.9510236	0.20008273	-0.86559016	0.8639646	-0.45296884	-0.47647926	-0.037949227	-0.7143289	0.48822573	1.2413477	-0.7291522	-0.07737465	0.77696985	1.3414047	0.8920689	0.91253704	1.3068122	0.997713	1.6943964	0.5216497	-1.9267135	0.034797113	1.2397501	-1.097001	-0.7325525	-0.764352	-0.34817424	-0.28802553	-1.5462523	-1.9266498	0.16928798	0.30517897	-1.0660405	1.3706818	-0.33156064	-0.84924936	-1.0900235	-0.65947694	-1.3865908	-2.2247221	0.10801432	-1.0466818	-1.2569783	1.3598008	-0.04020029	-2.443757	1.208539	1.6240529	0.8970453	-0.3207989	1.0137866	-0.58387274	2.6073194	-0.8306015	0.9681497	-0.02585941	0.105830036	-1.713945	-0.28536475	-0.6088409	-0.5463316	-0.46920413	-0.5321551	-1.0704858	1.4007634	-0.008592457	-1.1083468	0.63708615	-0.89735526	-1.5885881	-1.9859395	-0.5148996	0.2226285	-1.3756385	-0.5919836	-0.8185367	-0.6615062	-1.2300475	1.8029976	1.0348595	0.12056157	0.73324525	-0.044096522	-2.2917554	0.56771505	1.5852019	0.02350965	-1.2211744	-0.5352809	1.4656192	-0.22299041	2.5641105	-2.2603004	-0.87507546	-0.60857517	0.5141046	0.74276	-0.24434134	1.8233478	-0.49051258	1.2746953	-0.0057461555	0.22061607	0.69609785	0.4324054	0.8772025	0.31604674	0.12257528	-0.9361532	-0.10301445	-0.55758625	-0.04839657	0.20801014	1.3813629	0.75071734	0.4682948	-0.39052454	0.16094427	0.1864311	-0.14308241	-0.45596063	-0.47739464	0.3011658	-1.8484476	-0.06659925	1.0570184	-0.36389193	0.19542795	-0.24100582	-0.5649787	0.45930883	-1.3776239	-0.4080522	0.8979191	-1.3236377	1.6452224	-1.7621051	-0.66172576	-0.34255883
0.40800813	-1.9488726	0.094685	0.428644	-0.3015213	-0.15797171	-0.40086228	0.13354442	0.36648035	0.33760706	0.98566896	-0.10899056	-0.6383765	0.7065637	0.19455911	0.12307713	-0.33196905	0.4966379	1.28556	0.6296539	-0.6644875	0.7066954	0.08962335	-0.24640383	-0.20103686	-0.062717766	-0.36985824	0.12205534	0.18843727	-0.19708087	0.5970556	-0.5060025	-0.6399248	1.9610466	-0.39622143	-0.6780234	-1.7336115	0.8756838	-0.31567836	0.9559232	-1.502484	0.9021671	0.7957876	-0.7817849	0.80419964	-0.3106931	0.10931136	-0.8674018	-1.0528156	0.32644033	0.43928954	-0.018098494	0.1293579	-0.6912305	-0.36473897	0.68972605	-0.22045714	-0.0947313	0.19710712	0.5466802	-0.25089526	-0.38252243	0.062094934	0.23140615	0.69708925	0.9824499	-0.15325047	-0.6912788	-1.8495152	3.1832788	-0.56516975	-0.8232046	-1.0502162	0.65922046	-0.9584547	0.4044052	0.5297745	-0.19907822	1.0458827	0.08986817	0.007948463	0.3389837	0.0099299	0.22069892	-0.43547085	-0.9101715	-0.9268282	0.05350486	-0.036202	0.1776927	-0.47313932	1.3012984	-1.1449589	-0.655714	0.5523716	1.1638578	-0.22011179	0.122590356	1.7787117	1.0237149	0.32967636	-0.2055583	0.41592082	-0.36710072	-0.9314168	0.4823828	-0.24394128	-0.029738672	-0.007941276	0.29840428	-2.0355077	-1.4352958	2.2692297	-1.3131963	-0.28123087	-0.71442527	0.4777677	0.20311472	0.22507913	-1.3606944	1.1285216	-0.11289944	-1.4549483	-0.057461247	-0.45539245	0.023128288	1.6715436	0.8357286	-1.1823729	-1.3413935	0.6927147	1.385418	2.411752	-0.40092614	-1.6293014	0.34604946	-1.6558053	-1.5043616	1.3249348	0.016194528	0.3830753	-0.3832097	-1.4389038	-0.96345997	0.6570765	-0.63119173	1.1915348	0.6096533	1.1040812	-0.12849964	-0.17432693	-0.6873757	0.43710724	0.5346536	-0.5634533	0.85150784	-1.7904887	0.7884944	0.029638706	0.5756411	-0.48773143	-0.44021684	0.8052985	-0.1477565	1.327218	-0.12102392	-2.02699	-0.69452834	0.493958	0.1267511	-0.2677571	0.11978716	0.034902122	0.9701147	-0.83326566	-0.8298028	-2.6632056	-0.9898467	-1.9386823	0.09867229	0.04512019	-0.99130434	0.43647075	0.19701992	-0.26679948	-1.4154544	-1.0435554	-1.3594416	0.38778263	0.6769971	1.814543	1.239474	0.04187453	-0.11451224	1.0406363	-1.2409283	-0.44293484	-0.29876536	-0.30763093	0.9527235
0.008962478	-0.23808548	-0.82283896	0.55423725	0.9566405	0.20647638	-0.41769996	-0.17013964	-2.3290417	0.4593149	0.5785594	0.6760323	-1.2638104	-0.5690067	1.0710312	0.12558562	-0.27628222	-0.43046042	0.048089843	0.014239364	-0.61546874	1.7810992	1.105207	1.0227867	1.4448377	0.6662316	-0.088718206	-1.1087669	1.6757071	0.31126842	0.092826016	-0.26172674	0.87313896	-0.4329218	-0.6641047	-1.1265777	-0.64809287	-0.35908312	-0.53432506	0.45728827	0.036182508	0.378267	-0.81091195	0.059688065	0.43163753	1.0879325	0.7317474	1.1091197	0.45421225	-1.506452	0.44140285	-0.5952845	1.5811874	-2.5592473	0.05612492	-1.1427172	-0.81067795	0.43017143	0.8406762	-0.2744551	-2.4630048	-0.41849178	-0.2626437	-0.8534109	0.9371861	0.6286249	0.87983984	0.048326675	-1.5603348	-0.74921256	-0.8768555	-1.6639174	-1.595448	-0.56671846	-0.04029927	0.18527411	0.17010784	-2.9328146	-0.33595726	-0.14049703	-2.1388144	-0.11350802	1.0287155	1.1572843	1.2621894	-1.2528927	0.07286645	0.21319489	-0.8831374	-0.5947534	0.13639063	-2.4671285	0.6063075	1.1851287	-0.11893836	1.180056	1.1981717	-1.1468567	0.23448418	0.9067613	-0.16519435	0.97525334	-1.3467789	0.39960074	-0.95776486	-0.06127721	0.24267575	0.6866927	0.10884234	-0.39953017	-1.128269	-1.082859	-0.9323548	1.4882855	0.22301784	0.4932958	-2.0353413	1.2388604	-0.71596354	0.8609614	0.88100654	-0.57058364	-1.6339515	-2.346874	0.49656084	-0.039767303	-1.0047127	-3.0293992	0.2958665	0.10344898	-0.17982513	-1.0767725	0.7011166	-1.933059	0.9161375	0.98593605	2.108697	0.26373276	-2.3179238	0.785955	-0.11199118	2.9071724	0.77998614	1.2832823	-0.9201004	1.6351568	1.4522934	-0.31064457	1.5178941	0.7697099	1.2667966	-0.27955687	-1.1792992	-2.399162	-0.4625653	0.22599377	0.17483287	-0.2750458	-0.60938895	0.13124745	-0.16792738	-1.3769503	1.3987154	0.15048753	-2.1974926	0.4410906	1.0353429	0.36976406	-0.52381665	0.20444243	1.4821246	1.0538884	0.44857267	-0.43305793	1.0022839	0.44036275	-0.2393301	0.061895132	-1.0855999	-0.41915023	-0.20215039	1.2845546	-0.20335074	0.3638409	0.6984479	0.0073854304	0.0023482284	2.2390974	-1.3370364	1.0886136	-0.04423255	0.8335593	0.58304054	-0.05568045	0.26667508	1.590183	-0.9828956	1.0754114	-0.96499604	0.019750873
